"chr"	"start"	"end"	"region"	"lambdan"	"pvalue"	"nd"	"BH"
"43"	"1"	217590000	217910000	"1:217590000-217910000"	0.523080424693536	0.0913596897572456	14	0.160558071178698
"44"	"1"	20195000	20840000	"1:20195000-20840000"	8.86589484479028	6.26059759589737e-10	27	1.00043339808634e-08
"45"	"1"	152020000	152450000	"1:152020000-152450000"	-0.734276997712762	0.338479128858417	18	0.411722770922623
"46"	"1"	247065000	247660000	"1:247065000-247660000"	3.79477300106674	0.000346320825479696	25	0.00156139867050743
"47"	"1"	54515000	55340000	"1:54515000-55340000"	15.2456857283048	0	34	0
"48"	"1"	181150000	182040000	"1:181150000-182040000"	15.5439764652796	0	36	0
"49"	"1"	112350000	112885000	"1:112350000-112885000"	0.0632098749283649	0.156897085518738	22	0.236960041886723
"50"	"1"	228290000	228745000	"1:228290000-228745000"	3.90432146046993	0.000275863338058624	19	0.00128315306188536
"51"	"1"	78605000	79070000	"1:78605000-79070000"	-0.58388681865517	0.29779031825766	19	0.378008658313615
"52"	"1"	238015000	238415000	"1:238015000-238415000"	1.36364388603664	0.0286613708571787	17	0.0658082344768245
"53"	"1"	207235000	207695000	"1:207235000-207695000"	6.03314246826151	1.86161610138402e-06	19	1.46380647019541e-05
"54"	"1"	235270000	235625000	"1:235270000-235625000"	1.59047346301348	0.0202289773517239	15	0.0496085626515358
"55"	"1"	178490000	178995000	"1:178490000-178995000"	5.59216070913988	5.6764340955473e-06	21	3.98154129569096e-05
"56"	"1"	229375000	229775000	"1:229375000-229775000"	0.548140150086616	0.0885328822920326	16	0.156718603422685
"57"	"1"	202130000	202975000	"1:202130000-202975000"	14.7927827550754	0	34	0
"58"	"1"	222380000	222630000	"1:222380000-222630000"	-0.447379854216359	0.263288684129821	11	0.346062964910336
"59"	"1"	45285000	45770000	"1:45285000-45770000"	1.71086508639866	0.0167158305964529	20	0.0424918772634655
"60"	"1"	241670000	242170000	"1:241670000-242170000"	6.30415969301795	9.21036426126953e-07	21	7.78265960925611e-06
"61"	"1"	11075000	11840000	"1:11075000-11840000"	12.63040641956	2.1094237467878e-15	31	6.23854202128361e-14
"62"	"1"	186370000	186975000	"1:186370000-186975000"	6.56633798441715	4.60222436937663e-07	25	4.20244589305059e-06
"63"	"1"	184695000	185140000	"1:184695000-185140000"	4.34568622889559	0.000106629104950517	19	0.000562677953287484
"64"	"1"	165900000	166455000	"1:165900000-166455000"	2.38968730465048	0.00529995364507641	23	0.0168299008777546
"65"	"1"	86830000	87145000	"1:86830000-87145000"	0.85590160810397	0.0592266468386058	13	0.115815750189915
"66"	"1"	176330000	176855000	"1:176330000-176855000"	0.663851758368169	0.0763771866235472	22	0.140170314612304
"67"	"1"	184035000	184665000	"1:184035000-184665000"	1.77474836679862	0.015081604971662	26	0.039089862984105
"68"	"1"	81935000	82305000	"1:81935000-82305000"	2.47583317894455	0.00454208857911087	16	0.0148885831588225
"69"	"1"	37920000	38475000	"1:37920000-38475000"	5.51689852265438	6.83989451299993e-06	23	4.7292322454765e-05
"70"	"1"	232740000	233400000	"1:232740000-233400000"	4.07233866684275	0.000193302143606799	27	0.000944582484727184
"71"	"1"	244675000	244965000	"1:244675000-244965000"	-1.32863945378602	0.519104264270224	12	0.564237575233927
"72"	"1"	71070000	71525000	"1:71070000-71525000"	1.38621490693107	0.0277030727884644	19	0.0641280826289044
"73"	"1"	202130000	202715000	"1:202130000-202715000"	6.75031985541835	2.80713560840695e-07	24	2.66140631964516e-06
"74"	"1"	198030000	198435000	"1:198030000-198435000"	4.95897998110517	2.62754702496926e-05	17	0.000159463535374474
"75"	"1"	78035000	78475000	"1:78035000-78475000"	-0.329165371111385	0.235416967795902	18	0.317440436670691
"76"	"1"	43660000	44535000	"1:43660000-44535000"	9.31382693780903	1.56405555173933e-10	36	2.66023697491114e-09
"77"	"1"	81855000	82280000	"1:81855000-82280000"	1.2556704514805	0.0336568238899715	18	0.0746401751963945
"78"	"1"	22425000	23290000	"1:22425000-23290000"	10.1022238979928	1.2624901124525e-11	35	2.42876131827633e-10
"79"	"1"	244740000	245240000	"1:244740000-245240000"	2.17344058784632	0.00774311932382843	21	0.0230202414706167
"80"	"1"	24975000	25560000	"1:24975000-25560000"	6.28136280755003	9.77720681083483e-07	24	8.17448746652709e-06
"81"	"1"	212635000	213250000	"1:212635000-213250000"	7.21340099958984	7.87412647307306e-08	25	8.47966391651863e-07
"82"	"1"	88625000	89060000	"1:88625000-89060000"	0.213725980375923	0.132448338337238	18	0.20978927451258
"83"	"1"	46055000	46710000	"1:46055000-46710000"	7.42962675852359	4.29366209253601e-08	27	4.90368382499141e-07
"84"	"1"	24380000	24965000	"1:24380000-24965000"	2.26966869358652	0.00655078776630325	24	0.0199391489384484
"85"	"1"	228365000	228745000	"1:228365000-228745000"	2.4991476511886	0.00435467933673328	16	0.0143454648474431
"86"	"1"	230755000	231370000	"1:230755000-231370000"	3.65567800569092	0.000459792016257343	25	0.00200017097741806
"87"	"1"	90565000	91065000	"1:90565000-91065000"	3.07191904462531	0.0014844194610748	21	0.00569482509606917
"88"	"1"	27315000	28055000	"1:27315000-28055000"	7.55930274724035	2.97299559415265e-08	31	3.46528868812557e-07
"89"	"1"	225165000	225480000	"1:225165000-225480000"	-1.9183906658253	0.702309408381727	14	0.715305110618552
"90"	"1"	64745000	65130000	"1:64745000-65130000"	-1.60344501626395	0.606495873946101	17	0.635018004874081
"91"	"1"	84370000	84600000	"1:84370000-84600000"	-1.52952792867276	0.583137233795642	10	0.616588275755637
"92"	"1"	182855000	183425000	"1:182855000-183425000"	4.50830841267974	7.41800974440876e-05	23	0.000406043820678065
"93"	"1"	154530000	155060000	"1:154530000-155060000"	2.65605759466449	0.00326859065357787	22	0.0112395955825211
"94"	"1"	56325000	57075000	"1:56325000-57075000"	7.05776865050014	1.21221238491565e-07	30	1.26089177990045e-06
"95"	"1"	53710000	54245000	"1:53710000-54245000"	5.82984670873598	3.12714290784388e-06	22	2.33387332274676e-05
"96"	"1"	36960000	37910000	"1:36960000-37910000"	7.39926440127641	4.67759977418325e-08	39	5.31155527366425e-07
"97"	"1"	149845000	150195000	"1:149845000-150195000"	1.61965791795452	0.0193224154103465	15	0.0478891383809901
"98"	"1"	214950000	215280000	"1:214950000-215280000"	0.48605739412362	0.0956673329548348	14	0.166430922080777
"99"	"1"	100215000	100925000	"1:100215000-100925000"	10.5279484275375	3.11917158768438e-12	29	6.57514734148574e-11
"100"	"1"	64075000	64730000	"1:64075000-64730000"	5.1111194096215	1.83221078515761e-05	27	0.000114890052873095
"101"	"1"	39550000	40040000	"1:39550000-40040000"	1.47625004077147	0.0241525878094864	20	0.0574875108042009
"102"	"1"	59770000	60225000	"1:59770000-60225000"	0.233444734708336	0.129470329101947	19	0.206226251700569
"103"	"1"	89945000	90480000	"1:89945000-90480000"	8.04852753754423	7.24081916647634e-09	23	9.28652632904393e-08
"104"	"1"	222910000	223275000	"1:222910000-223275000"	1.46610410369397	0.0245311649453289	15	0.058109388331344
"105"	"1"	221645000	222270000	"1:221645000-222270000"	10.3841007908289	5.01776398209586e-12	26	1.02502054953845e-10
"106"	"1"	153625000	153965000	"1:153625000-153965000"	2.38467377990879	0.00534740152865865	14	0.0169263196949475
"107"	"1"	9650000	10535000	"1:9650000-10535000"	11.9395353817454	2.50910403565285e-14	36	6.54182848242912e-13
"108"	"1"	231470000	231750000	"1:231470000-231750000"	-1.156844512721	0.464696264816317	12	0.518988502721349
"109"	"1"	162815000	163295000	"1:162815000-163295000"	1.16460612097505	0.0384409053946237	20	0.0828392104833572
"110"	"1"	228790000	229365000	"1:228790000-229365000"	3.15841417652856	0.0012529136818934	24	0.00489191814910693
"111"	"1"	225635000	226170000	"1:225635000-226170000"	10.6263048672182	2.24953389249549e-12	22	4.84505587823893e-11
"112"	"1"	93295000	93720000	"1:93295000-93720000"	-0.902176653272222	0.386830264999613	18	0.455845477309981
"113"	"1"	110165000	110575000	"1:110165000-110575000"	3.26894554442571	0.00100613126937787	17	0.00402350980882393
"114"	"1"	21540000	21930000	"1:21540000-21930000"	2.9878180842097	0.00174746368417011	17	0.00654555631414571
"115"	"1"	235665000	236165000	"1:235665000-236165000"	4.81786873555597	3.65445263245112e-05	21	0.000215514818190533
"116"	"1"	175335000	175870000	"1:175335000-175870000"	0.704026267272986	0.0724885578791596	22	0.135697758561696
"117"	"1"	113260000	113630000	"1:113260000-113630000"	2.11425001941132	0.00857130086850244	16	0.0250501956798489
"118"	"1"	94480000	94825000	"1:94480000-94825000"	-1.22745542013421	0.486946854686367	14	0.537420894249823
"119"	"1"	45190000	45480000	"1:45190000-45480000"	2.63060476711212	0.00342619922140552	13	0.0116750021620207
"120"	"1"	241675000	242020000	"1:241675000-242020000"	2.37502884074131	0.00544003392098302	14	0.0171033495280739
"121"	"1"	161750000	162015000	"1:161750000-162015000"	1.10860761270866	0.0416648507944104	11	0.0882510976473802
"122"	"1"	25230000	25545000	"1:25230000-25545000"	0.665178826896107	0.0762459911379988	13	0.140170314612304
"123"	"1"	51790000	52310000	"1:51790000-52310000"	0.943786636234215	0.0525219400987084	22	0.104865619186786
"124"	"1"	61505000	61935000	"1:61505000-61935000"	3.74224273203529	0.000385726429786626	18	0.00171563843012839
"125"	"1"	20535000	20950000	"1:20535000-20950000"	0.671990436537858	0.0755756818094927	17	0.139499966004201
"126"	"1"	174990000	175315000	"1:174990000-175315000"	2.28887106308466	0.00633354095904515	14	0.0194271074463591
"127"	"1"	15870000	16390000	"1:15870000-16390000"	4.95322068495142	2.66339206249633e-05	22	0.000161391785071452
"128"	"1"	200515000	201030000	"1:200515000-201030000"	5.5893550651359	5.71614183486613e-06	22	4.00230920345839e-05
"129"	"1"	63345000	63765000	"1:63345000-63765000"	-1.45228678996656	0.558560277940203	18	0.59600818025768
"130"	"1"	62900000	63275000	"1:62900000-63275000"	0.540953938948065	0.0893359308156371	15	0.157911817048336
"131"	"1"	89440000	89925000	"1:89440000-89925000"	0.385921753734107	0.108123688855217	20	0.181645241813817
"132"	"1"	185270000	185665000	"1:185270000-185665000"	-1.0760548966136	0.439527397901651	17	0.500962633846489
"133"	"1"	184210000	184660000	"1:184210000-184660000"	-1.28282279493868	0.504513708738792	19	0.552650004784191
"134"	"1"	200085000	200495000	"1:200085000-200495000"	2.71506701471402	0.00292951277265119	17	0.0102107819859425
"135"	"1"	8940000	9645000	"1:8940000-9645000"	12.68745580378	1.77635683940025e-15	29	5.29300913875428e-14
"136"	"1"	203000000	203760000	"1:203000000-203760000"	11.5724197363227	9.02611319020252e-14	31	2.22176935234612e-12
"137"	"1"	224690000	225125000	"1:224690000-225125000"	2.00919676548054	0.010242823434169	18	0.0288297651062585
"138"	"1"	169520000	169780000	"1:169520000-169780000"	-0.424116392221299	0.257653579579662	12	0.340076069024171
"139"	"1"	114520000	114850000	"1:114520000-114850000"	0.842193236655218	0.0603340903364901	14	0.117438113950643
"140"	"1"	77340000	77595000	"1:77340000-77595000"	-2.19926401453663	0.779145686979948	11	0.783892956969163
"141"	"1"	214375000	214810000	"1:214375000-214810000"	3.205861355813	0.00114119086026598	18	0.00451351235452504
"142"	"1"	172705000	173170000	"1:172705000-173170000"	2.3840218887428	0.00535359393627721	19	0.0169323964640595
"143"	"1"	220455000	220965000	"1:220455000-220965000"	0.745147959223804	0.0686773281878188	21	0.129975287301015
"144"	"1"	46845000	47205000	"1:46845000-47205000"	0.315343221478194	0.117638151712734	16	0.192644626131225
"145"	"1"	110710000	111040000	"1:110710000-111040000"	0.729087328734014	0.0701461554625327	14	0.13212415118727
"146"	"1"	172145000	172360000	"1:172145000-172360000"	-0.39870654027422	0.251582061904399	10	0.334121887173972
"147"	"1"	111055000	111335000	"1:111055000-111335000"	1.74172515981404	0.0159076986606729	12	0.0409256765944164
"148"	"1"	101360000	101930000	"1:101360000-101930000"	11.2518099961639	2.72337707940551e-13	24	6.42425200338335e-12
"149"	"1"	115695000	116115000	"1:115695000-116115000"	0.1806171846959	0.13756526298674	18	0.215994903810003
"150"	"1"	7295000	7710000	"1:7295000-7710000"	2.02499750949899	0.00997372169091004	18	0.0282731466817428
"151"	"1"	181420000	182030000	"1:181420000-182030000"	7.10703408427853	1.05794865978837e-07	26	1.11506663264396e-06
"152"	"1"	66425000	66700000	"1:66425000-66700000"	-0.67350509624156	0.321716868659105	11	0.398683226741499
"153"	"1"	229820000	230460000	"1:229820000-230460000"	7.630781337635	2.4247579388792e-08	27	2.87704063226894e-07
"154"	"1"	45775000	46050000	"1:45775000-46050000"	0.159414241718299	0.140918453565313	11	0.219894879628361
"155"	"1"	25175000	25550000	"1:25175000-25550000"	1.64560115660389	0.0185464324083048	15	0.0463426933380277
"156"	"1"	175890000	176190000	"1:175890000-176190000"	-1.28131399655549	0.504033841880389	13	0.552554942011613
"157"	"1"	44545000	45130000	"1:44545000-45130000"	6.02398367727417	1.90595445237474e-06	25	1.49570247421011e-05
"158"	"1"	172045000	172395000	"1:172045000-172395000"	3.38308063731236	0.000799966626340853	15	0.00329009779312924
"159"	"1"	117110000	117610000	"1:117110000-117610000"	1.97185921036136	0.0109040741541777	21	0.0302399201350639
"160"	"1"	211435000	211840000	"1:211435000-211840000"	2.49501611157393	0.00438716455840626	17	0.0144284922364847
"161"	"1"	150420000	150980000	"1:150420000-150980000"	3.83776788968235	0.000316880839056455	24	0.00144344685652958
"162"	"1"	114880000	115300000	"1:114880000-115300000"	-0.248738803884912	0.217558934313348	17	0.300413260168571
"163"	"1"	77610000	78000000	"1:77610000-78000000"	0.886088516026557	0.0568475551957764	16	0.111638682478128
"164"	"1"	177950000	178205000	"1:177950000-178205000"	1.10673407627393	0.0417765451181437	11	0.0884143722961132
"165"	"1"	19205000	19575000	"1:19205000-19575000"	1.18104946483201	0.0375368398832449	15	0.0813530533610696
"166"	"1"	15430000	15835000	"1:15430000-15835000"	1.81941864007576	0.014026278866245	17	0.0370080846517502
"167"	"1"	38485000	39310000	"1:38485000-39310000"	10.8414937173929	1.09501296918779e-12	34	2.45171547846962e-11
"168"	"1"	175410000	175830000	"1:175410000-175830000"	1.90273620054562	0.0122323456395098	18	0.03313519191345
"169"	"1"	234240000	234600000	"1:234240000-234600000"	1.60716596291033	0.0197056388710273	15	0.0485957976638961
"170"	"1"	157140000	157480000	"1:157140000-157480000"	2.04206833655714	0.00968999787652802	15	0.0276867062614856
"171"	"1"	44825000	45090000	"1:44825000-45090000"	1.49717401032775	0.0233875250841749	11	0.0559015451800874
"172"	"1"	107735000	108105000	"1:107735000-108105000"	3.42374401862933	0.000737394333525709	16	0.00305999344896585
"173"	"1"	21005000	21530000	"1:21005000-21530000"	5.60742682137619	5.46500970999286e-06	22	3.84004139728754e-05
"174"	"1"	116670000	117045000	"1:116670000-117045000"	2.26588247536813	0.00659410693891394	16	0.0200248626811616
"175"	"1"	31185000	31410000	"1:31185000-31410000"	0.498063957371902	0.0942525722269412	10	0.164258110701569
"176"	"1"	70595000	70985000	"1:70595000-70985000"	2.74694777366749	0.00276083459684096	17	0.00972550000647174
"177"	"1"	243615000	243920000	"1:243615000-243920000"	2.10139833359504	0.00876117995754777	13	0.0254363048877376
"178"	"1"	66970000	67205000	"1:66970000-67205000"	-1.5612323124247	0.593180767073426	11	0.624707781002388
"179"	"1"	89945000	90245000	"1:89945000-90245000"	2.39827451024405	0.00521911032769373	13	0.0167070551119954
"180"	"1"	158745000	158975000	"1:158745000-158975000"	-0.350194676715896	0.240234884040384	10	0.322516537667508
"181"	"1"	41985000	42525000	"1:41985000-42525000"	6.38578256177279	7.43126629232371e-07	22	6.37448231958417e-06
"182"	"1"	87295000	87565000	"1:87295000-87565000"	0.807118530277736	0.0632466460697417	12	0.12190975601867
"183"	"1"	203830000	204350000	"1:203830000-204350000"	7.79707848846541	1.50401191501004e-08	21	1.82977227303409e-07
"184"	"1"	84640000	84900000	"1:84640000-84900000"	-0.522510247401492	0.2819783799898	11	0.364356152559366
"185"	"1"	187895000	188110000	"1:187895000-188110000"	-0.417540991726858	0.256074039414701	10	0.338540617482432
"186"	"1"	28150000	28570000	"1:28150000-28570000"	2.37294828782458	0.00546026781207132	17	0.017133049358067
"187"	"1"	51230000	51670000	"1:51230000-51670000"	5.88563564888306	2.71441848731513e-06	18	2.0451027500437e-05
"188"	"1"	160640000	160965000	"1:160640000-160965000"	0.974374118259784	0.0503432803091756	14	0.101687268025108
"189"	"1"	22430000	22990000	"1:22430000-22990000"	5.44832597000704	8.09832131132282e-06	23	5.52386357259421e-05
"190"	"1"	221040000	221395000	"1:221040000-221395000"	1.39152003490759	0.0274817122836655	15	0.0637646520961161
"191"	"1"	34105000	34530000	"1:34105000-34530000"	-0.424648229077675	0.257781607708456	18	0.340076069024171
"192"	"1"	49010000	49345000	"1:49010000-49345000"	1.18081898735129	0.037549388409436	14	0.0813530533610696
"193"	"1"	109765000	110025000	"1:109765000-110025000"	-0.392604337493315	0.250137188080343	11	0.332760549299228
"194"	"1"	179040000	179345000	"1:179040000-179345000"	-0.362839350708402	0.243162184685023	13	0.325350706977239
"195"	"1"	198100000	198330000	"1:198100000-198330000"	-1.1261347070056	0.455088116858061	10	0.511886067419137
"196"	"1"	217605000	217835000	"1:217605000-217835000"	-2.36684359850347	0.819650906952308	10	0.821724397736402
"197"	"1"	165590000	165890000	"1:165590000-165890000"	-0.771185403854415	0.348860629158045	13	0.421119303488679
"198"	"1"	26805000	27230000	"1:26805000-27230000"	0.432935913713466	0.102126239238483	18	0.174601503926708
"199"	"1"	162015000	162390000	"1:162015000-162390000"	2.72078673291077	0.00289874707349258	16	0.0101293912531238
"200"	"1"	6085000	6545000	"1:6085000-6545000"	6.48750405619067	5.67735737200259e-07	19	5.06742505974015e-06
"201"	"1"	40535000	40900000	"1:40535000-40900000"	1.36719123152256	0.0285084639634817	15	0.0654950972100163
"202"	"1"	85400000	85745000	"1:85400000-85745000"	0.244261808337122	0.127857265191932	14	0.20464391839888
"203"	"1"	246175000	246635000	"1:246175000-246635000"	4.00706405696243	0.000222153866407782	19	0.00106585444621554
"204"	"1"	112915000	113255000	"1:112915000-113255000"	0.668423233392357	0.0759260548379768	15	0.139821075893542
"205"	"1"	100955000	101345000	"1:100955000-101345000"	2.06657306983905	0.00929613728894874	16	0.0267931578735301
"206"	"1"	89120000	89355000	"1:89120000-89355000"	-0.176711654149591	0.202335941146096	11	0.285054153843576
"207"	"1"	233560000	233935000	"1:233560000-233935000"	2.07524638645996	0.0091603487291102	16	0.0264788198493536
"208"	"1"	206880000	207175000	"1:206880000-207175000"	1.51776424576749	0.0226552230340482	12	0.0544137265963231
"209"	"1"	198735000	199235000	"1:198735000-199235000"	3.54974363136869	0.000569292592502935	21	0.00241553163178708
"210"	"1"	151405000	151830000	"1:151405000-151830000"	2.76647171652298	0.00266150274253085	18	0.0094596729763675
"211"	"1"	41005000	41445000	"1:41005000-41445000"	3.40906358926312	0.000759389628525176	18	0.00313869176928356
"212"	"1"	222990000	223275000	"1:222990000-223275000"	-1.2213288653514	0.485009206731678	12	0.535849313152395
"213"	"1"	92765000	93090000	"1:92765000-93090000"	0.618156493180588	0.0810049234421578	14	0.146518718211443
"214"	"1"	8030000	8410000	"1:8030000-8410000"	1.31194246407868	0.0309663882679486	16	0.0699856852605178
"215"	"1"	50825000	51180000	"1:50825000-51180000"	2.37908315816222	0.00540081478061372	15	0.0170545250801372
"216"	"1"	182880000	183220000	"1:182880000-183220000"	0.72175578923341	0.0708247512923824	14	0.133196303420979
"217"	"1"	112000000	112315000	"1:112000000-112315000"	1.97858409951519	0.0107824722212373	13	0.0300710326620432
"218"	"1"	26365000	26775000	"1:26365000-26775000"	0.083359407160788	0.153446436138737	17	0.233618219906958
"219"	"1"	19665000	19985000	"1:19665000-19985000"	1.4421938631911	0.0254456602616252	14	0.0598145833057517
"220"	"1"	247095000	247510000	"1:247095000-247510000"	4.41711389249217	9.09921137414171e-05	18	0.000489283238476575
"221"	"1"	92435000	92720000	"1:92435000-92720000"	-1.75533314069338	0.653644210466403	12	0.673879293985004
"222"	"1"	114265000	114510000	"1:114265000-114510000"	-1.10642474816413	0.44894684007488	11	0.507408288535928
"223"	"1"	91965000	92395000	"1:91965000-92395000"	2.11063984059664	0.00862455737527579	18	0.0251317065281014
"224"	"1"	200525000	200810000	"1:200525000-200810000"	-0.686487738178316	0.325262394960477	12	0.402063278611469
"225"	"1"	229385000	229630000	"1:229385000-229630000"	-0.854392514395358	0.372786135051126	11	0.443116812599763
"226"	"1"	47645000	47865000	"1:47645000-47865000"	0.680822967942621	0.0747140342434669	10	0.138554851524033
"227"	"1"	21995000	22335000	"1:21995000-22335000"	-0.0293215823241218	0.173466115215573	15	0.254609709110858
"228"	"1"	236260000	236690000	"1:236260000-236690000"	4.15907761941395	0.00016038825480913	18	0.00080052727179922
"229"	"1"	68580000	68820000	"1:68580000-68820000"	-1.23365865320931	0.488910225973265	10	0.538657555054782
"230"	"1"	236765000	237070000	"1:236765000-237070000"	-0.984000787549569	0.411342357989286	13	0.476543470902381
"231"	"1"	43235000	43570000	"1:43235000-43570000"	1.2790605415785	0.0325151784369935	14	0.0726409279798254
"232"	"1"	5535000	5940000	"1:5535000-5940000"	2.05820636149714	0.00942963367740879	17	0.0270598394377777
"233"	"1"	85765000	86030000	"1:85765000-86030000"	0.204595977857962	0.133844817162981	12	0.211747309547663
"234"	"1"	29095000	29550000	"1:29095000-29550000"	4.48204181193119	7.86917816103516e-05	19	0.00042719935687921
"235"	"1"	84900000	85225000	"1:84900000-85225000"	1.80238477515428	0.0144208805824633	13	0.037797585812369
"236"	"1"	179820000	180145000	"1:179820000-180145000"	0.350655305303231	0.112800613212167	14	0.187119644269492
"237"	"1"	76355000	76595000	"1:76355000-76595000"	-1.03715638320707	0.427546436835211	10	0.490126273988412
"238"	"1"	178745000	178980000	"1:178745000-178980000"	-0.72007514557828	0.334524864546105	11	0.409047219437277
"239"	"1"	244020000	244455000	"1:244020000-244455000"	0.978615667296059	0.0500472887129565	19	0.101244208866486
"240"	"1"	226185000	226595000	"1:226185000-226595000"	1.23971327834769	0.0344565136654317	17	0.0761154758395238
"241"	"1"	39740000	40025000	"1:39740000-40025000"	-1.04643861662466	0.430396839128991	12	0.492539033632166
"242"	"1"	174735000	174970000	"1:174735000-174970000"	-1.57140001819247	0.596394195236991	10	0.627258544512791
"243"	"1"	13775000	14310000	"1:13775000-14310000"	7.9067249756345	1.09492379607445e-08	22	1.36882744600727e-07
"244"	"1"	43675000	43920000	"1:43675000-43920000"	0.240700436409435	0.128386677995768	10	0.205129340295542
"245"	"1"	46055000	46480000	"1:46055000-46480000"	2.2153073830576	0.00720139975880218	18	0.0216095969025399
"246"	"1"	159740000	160000000	"1:159740000-160000000"	1.43939354797961	0.0255546337592847	11	0.0599958611303585
"247"	"1"	167190000	167520000	"1:167190000-167520000"	-0.8928526425076	0.384073008466915	14	0.453027596033815
"248"	"1"	231005000	231350000	"1:231005000-231350000"	0.244990769136439	0.127749116095465	14	0.204636114424547
