"chr"	"start"	"end"	"region"	"lambdan"	"pvalue"	"nd"	"BH"
"45"	"10"	88560000	88810000	"10:88560000-88810000"	0.276285244363063	0.123172870478902	11	0.330644399135272
"46"	"10"	120940000	121720000	"10:120940000-121720000"	6.17868896000593	1.27794443394169e-06	32	1.08298794730387e-05
"47"	"10"	116800000	117170000	"10:116800000-117170000"	-0.617588556789057	0.306673954783287	15	0.525766488457172
"48"	"10"	110310000	110580000	"10:110310000-110580000"	-1.99822518280702	0.725156533466438	12	0.753047169368993
"49"	"10"	117190000	117450000	"10:117190000-117450000"	0.477799016994326	0.0966494340148545	11	0.281934655505643
"50"	"10"	16830000	17250000	"10:16830000-17250000"	1.46434416071354	0.0245975126441429	17	0.101089246654336
"51"	"10"	15920000	16380000	"10:15920000-16380000"	-1.60854322901068	0.608099080183707	20	0.682844872956813
"52"	"10"	125160000	125710000	"10:125160000-125710000"	1.41743681801987	0.0264227535048794	23	0.106406847387827
"53"	"10"	32460000	32770000	"10:32460000-32770000"	-0.127290511977264	0.192314683665102	13	0.422196228988966
"54"	"10"	59240000	59590000	"10:59240000-59590000"	0.598811190879563	0.0830317394531999	15	0.254018048761963
"55"	"10"	35310000	35580000	"10:35310000-35580000"	-0.0555739568504083	0.178384878240253	12	0.405655624230194
"56"	"10"	7490000	7720000	"10:7490000-7720000"	1.00030209825493	0.0485565112638768	10	0.171504085496532
"57"	"10"	86690000	86910000	"10:86690000-86910000"	-1.68090691906838	0.630714625627358	10	0.693925293411607
"58"	"10"	101820000	102060000	"10:101820000-102060000"	-1.27384713958044	0.501660312977902	11	0.636943249572933
"59"	"10"	30370000	30620000	"10:30370000-30620000"	-1.36549037704034	0.530859336061241	11	0.649197670537364
"60"	"10"	10670000	11030000	"10:10670000-11030000"	0.0384100562488568	0.161221715857793	16	0.383169727964991
"61"	"10"	11490000	11740000	"10:11490000-11740000"	-0.0593773924915061	0.179105813408012	11	0.405740193886247
"62"	"10"	30760000	31020000	"10:30760000-31020000"	-1.59574109286804	0.604071451311332	11	0.681349855893159
"63"	"10"	97410000	97690000	"10:97410000-97690000"	-0.161804699667449	0.199277218746311	12	0.430038756439531
"64"	"10"	119180000	119450000	"10:119180000-119450000"	-0.658395468790415	0.317614754743802	11	0.534706656685627
"65"	"10"	122740000	123010000	"10:122740000-123010000"	-0.86607126087629	0.376198906905878	12	0.568882223529404
"66"	"10"	34660000	34980000	"10:34660000-34980000"	-1.48236319583127	0.568144337712248	14	0.663631449383892
"67"	"10"	14890000	15110000	"10:14890000-15110000"	-0.885865254008076	0.382012113293134	10	0.572648242134705
"68"	"10"	97750000	98110000	"10:97750000-98110000"	-0.692037182611107	0.326783912720613	15	0.540835527681584
"69"	"10"	11060000	11390000	"10:11060000-11390000"	0.18324956134317	0.137153299255889	14	0.351567333038969
"70"	"10"	122270000	122570000	"10:122270000-122570000"	-1.57729088789572	0.598254025505238	13	0.679061860968791
"71"	"10"	12240000	12700000	"10:12240000-12700000"	0.0572046243194653	0.157936415066614	19	0.379093925033343
"72"	"10"	15430000	15740000	"10:15430000-15740000"	-0.765033953560669	0.347120306110345	13	0.555306127723535
"73"	"10"	31520000	31800000	"10:31520000-31800000"	-0.943365840031165	0.399099894456854	12	0.585783789461956
"74"	"10"	99380000	99610000	"10:99380000-99610000"	-0.628022861932107	0.309452121863978	10	0.527568154895856
"75"	"10"	29630000	29880000	"10:29630000-29880000"	-0.793367904309054	0.355170166972765	11	0.556743077447437
"76"	"10"	115960000	116300000	"10:115960000-116300000"	-0.920059213005573	0.392138624733237	14	0.579596363227611
"77"	"10"	114860000	115130000	"10:114860000-115130000"	-0.597187380424773	0.301279326528072	12	0.520826100425541
"78"	"10"	58950000	59210000	"10:58950000-59210000"	1.12707016295577	0.0405774052639748	11	0.150753176036719
"79"	"10"	21270000	21490000	"10:21270000-21490000"	-0.14446120728732	0.195757574292996	10	0.427207789011595
"80"	"10"	12730000	13090000	"10:12730000-13090000"	-0.913704992191072	0.390249054673645	15	0.577657514859686
"81"	"10"	114540000	114810000	"10:114540000-114810000"	-1.75504938951213	0.653557524694056	12	0.710184342517868
"82"	"10"	48960000	49370000	"10:48960000-49370000"	2.76015069890544	0.00269323906071228	17	0.0146783968160557
"83"	"10"	28660000	28990000	"10:28660000-28990000"	-1.05580493260573	0.433278647816658	14	0.604890064992531
"84"	"10"	70540000	70760000	"10:70540000-70760000"	-1.52567222120587	0.581913751823695	10	0.670572571580456
"85"	"10"	71310000	71700000	"10:71310000-71700000"	2.03639891373971	0.00978351258895283	16	0.046173406974692
"86"	"10"	14500000	14830000	"10:14500000-14830000"	0.702363417054388	0.0726463420557549	14	0.231392052473886
"87"	"10"	14190000	14480000	"10:14190000-14480000"	0.66984057041622	0.0757866645951812	13	0.238405163051861
"88"	"10"	100290000	100520000	"10:100290000-100520000"	-0.879532020572859	0.380148409748429	10	0.571356829828142
"89"	"10"	6420000	6650000	"10:6420000-6650000"	-1.26920752600062	0.500186240780991	10	0.636943249572933
"90"	"10"	490000	800000	"10:490000-800000"	0.224773404623228	0.130773529934363	13	0.342500020535674
"91"	"10"	13790000	14110000	"10:13790000-14110000"	-1.48263216718443	0.568229958646909	14	0.663631449383892
"92"	"10"	3210000	3430000	"10:3210000-3430000"	-1.32208507185467	0.517014616845	10	0.645418298245117
"93"	"10"	48680000	48940000	"10:48680000-48940000"	-0.699740134437596	0.328901438348817	11	0.5427101309236
"94"	"10"	42850000	43090000	"10:42850000-43090000"	-2.728026819754	0.891135819136413	10	0.892288646845516
"95"	"10"	44070000	44380000	"10:44070000-44380000"	-0.612467190077348	0.305314646903639	14	0.525141192674258
"96"	"10"	123220000	123540000	"10:123220000-123540000"	0.203291509764991	0.134045223964366	14	0.346606915417881
"97"	"10"	30020000	30280000	"10:30020000-30280000"	-1.23048688210692	0.487906094348757	12	0.630533034093649
"98"	"10"	124520000	124740000	"10:124520000-124740000"	0.450438829115134	0.0999611755384245	10	0.288693842786345
"99"	"10"	70900000	71280000	"10:70900000-71280000"	0.136970720337547	0.144534023029349	16	0.36203667904439
"100"	"10"	113160000	113380000	"10:113160000-113380000"	-1.14028883198956	0.459510349415988	10	0.615330467903071
"101"	"10"	100560000	100870000	"10:100560000-100870000"	-1.22257185149353	0.485402266578645	13	0.629315501393419
"102"	"10"	132890000	133230000	"10:132890000-133230000"	0.367007322210315	0.110612739483912	15	0.308334671166439
"103"	"11"	79620000	82630000	"11:79620000-82630000"	73.4596889648167	0	122	0
"104"	"11"	20630000	22770000	"11:20630000-22770000"	48.0830267543202	0	86	0
"105"	"11"	96460000	98990000	"11:96460000-98990000"	32.4532081818831	0	102	0
"106"	"11"	54550000	56810000	"11:54550000-56810000"	73.883044670077	0	91	0
"107"	"11"	48170000	50810000	"11:48170000-50810000"	13.4813140150057	1.11022302462516e-16	107	1.81544919942226e-15
"108"	"11"	37430000	38830000	"11:37430000-38830000"	4.45809316717327	8.30320713961497e-05	57	0.000577246915514549
"109"	"11"	92910000	93670000	"11:92910000-93670000"	10.6134994806592	2.34756658556989e-12	31	2.96252696287679e-11
"110"	"11"	108670000	109840000	"11:108670000-109840000"	5.65929790197726	4.80207632069796e-06	48	3.80560451080568e-05
"111"	"11"	14530000	15250000	"11:14530000-15250000"	12.9178766592847	7.7715611723761e-16	29	1.22758945865696e-14
"112"	"11"	59870000	60730000	"11:59870000-60730000"	9.85007411516622	2.85291790191877e-11	36	3.2957588896793e-10
"113"	"11"	99770000	100570000	"11:99770000-100570000"	5.40165789844696	9.07976736574945e-06	33	7.02773994109007e-05
"114"	"11"	30390000	31140000	"11:30390000-31140000"	9.41979781345401	1.12136966379239e-10	31	1.21673848566633e-09
"115"	"11"	13480000	14260000	"11:13480000-14260000"	9.18181694516934	2.36155983657227e-10	32	2.52697785277457e-09
"116"	"11"	29410000	30160000	"11:29410000-30160000"	10.1060217822276	1.24699139902873e-11	31	1.48487898899729e-10
"117"	"11"	127370000	128120000	"11:127370000-128120000"	0.726913166277203	0.070346903327778	31	0.225615344650691
"118"	"11"	84720000	85580000	"11:84720000-85580000"	7.92532181393503	1.03732220591013e-08	36	9.99444880549096e-08
"119"	"11"	15780000	16620000	"11:15780000-16620000"	6.84458460406181	2.17384721445946e-07	34	1.93397441838117e-06
"120"	"11"	92150000	92840000	"11:92150000-92840000"	3.35670063291457	0.000843813348040956	28	0.00496034074468633
"121"	"11"	83900000	84520000	"11:83900000-84520000"	0.732066385784064	0.0698717122007328	25	0.224401266569988
"122"	"11"	99020000	99730000	"11:99020000-99730000"	-1.09555568834526	0.445569819627953	30	0.609083272323772
"123"	"11"	110540000	111250000	"11:110540000-111250000"	11.1602517167924	3.72257780156815e-13	29	4.93932894585214e-12
"124"	"11"	120490000	121210000	"11:120490000-121210000"	12.0530436771084	1.67643676718399e-14	30	2.4637254262033e-13
"125"	"11"	10940000	11780000	"11:10940000-11780000"	9.64307289654166	5.53117551760351e-11	35	6.23465512226959e-10
"126"	"11"	95140000	95760000	"11:95140000-95760000"	4.61912853882588	5.77193591254632e-05	26	0.000409860403331271
"127"	"11"	131020000	131670000	"11:131020000-131670000"	2.5672400214641	0.00384741611036821	27	0.0201209464150337
"128"	"11"	57840000	58500000	"11:57840000-58500000"	0.0817604444571831	0.153718303048226	27	0.374144548928702
"129"	"11"	133060000	133850000	"11:133060000-133850000"	6.14033853130105	1.4116597585323e-06	32	1.18763549250435e-05
"130"	"11"	77690000	78060000	"11:77690000-78060000"	-0.447470501416006	0.263310787149001	16	0.489765806953949
"131"	"11"	17570000	18000000	"11:17570000-18000000"	-0.0149136082877247	0.170807897504226	18	0.397809366103121
"132"	"11"	34580000	34890000	"11:34580000-34890000"	-0.785275567265665	0.352862179565437	13	0.556743077447437
"133"	"11"	132460000	132950000	"11:132460000-132950000"	2.3986351905373	0.00521573741123893	20	0.0263854951392087
"134"	"11"	1090000	1530000	"11:1090000-1530000"	8.83144466813903	6.95620561153021e-10	19	7.27581505854646e-09
"135"	"11"	34140000	34490000	"11:34140000-34490000"	3.05887923692871	0.0015223165447672	15	0.00853821018586821
"136"	"11"	2190000	2420000	"11:2190000-2420000"	-0.170444161771618	0.201046191378669	10	0.430618348684324
"137"	"11"	19560000	19900000	"11:19560000-19900000"	-1.68332720889934	0.631466040042518	14	0.693925293411607
"138"	"11"	116850000	117100000	"11:116850000-117100000"	-0.217251485009618	0.210814003003109	10	0.440762839124411
"139"	"11"	5460000	5810000	"11:5460000-5810000"	0.106568339066527	0.149540261536819	15	0.367353101786567
"140"	"11"	122260000	122530000	"11:122260000-122530000"	-0.834661021290457	0.367049500624229	12	0.563247290480343
"141"	"11"	112610000	113240000	"11:112610000-113240000"	8.14683824539422	5.42528144631405e-09	26	5.40665387053271e-08
"142"	"11"	129360000	129750000	"11:129360000-129750000"	3.64232199435129	0.000472318356287804	16	0.00287100320235676
"143"	"11"	43510000	43850000	"11:43510000-43850000"	-1.94049069333543	0.708705429992941	14	0.743637828107857
"144"	"11"	101500000	101800000	"11:101500000-101800000"	-2.59815610117543	0.868002336179281	12	0.872133892084938
"145"	"11"	3840000	4090000	"11:3840000-4090000"	-1.08248490520099	0.441517272728602	11	0.609083272323772
"146"	"11"	82910000	83210000	"11:82910000-83210000"	-1.87747032981638	0.69033066023098	13	0.733614550597865
"147"	"11"	27170000	27490000	"11:27170000-27490000"	1.00556807758662	0.0482007348299804	14	0.170612966882949
"148"	"11"	128250000	128630000	"11:128250000-128630000"	1.49769051862009	0.02336894801476	16	0.0968976737326297
"149"	"11"	96040000	96390000	"11:96040000-96390000"	-1.27774989601506	0.502900651046745	15	0.636943249572933
"150"	"11"	77180000	77590000	"11:77180000-77590000"	-0.172979048923043	0.201567150062994	17	0.430618348684324
"151"	"11"	12310000	12910000	"11:12310000-12910000"	0.649373234115821	0.077819875671483	25	0.243200203646277
"152"	"11"	56830000	57270000	"11:56830000-57270000"	6.82045195622098	2.32124413468426e-07	18	2.05722476364002e-06
"153"	"11"	133910000	134220000	"11:133910000-134220000"	0.371637505667563	0.109999344506577	13	0.307722798516272
"154"	"11"	47860000	48140000	"11:47860000-48140000"	0.473040754680862	0.0972186858772023	12	0.28217723575858
"155"	"11"	60920000	61190000	"11:60920000-61190000"	0.243833419559404	0.127920855672377	12	0.339077884556232
"156"	"11"	121650000	122080000	"11:121650000-122080000"	1.53102851190728	0.022194507231188	18	0.0931153299029501
"157"	"11"	129900000	130150000	"11:129900000-130150000"	-1.88822835702478	0.693496710320899	10	0.734960913448255
"158"	"11"	106720000	107040000	"11:106720000-107040000"	-0.805734138431623	0.358709227721829	14	0.557705095609822
"159"	"11"	70460000	70760000	"11:70460000-70760000"	-0.100163076309337	0.186960874065496	13	0.415031691759161
"160"	"11"	121320000	121590000	"11:121320000-121590000"	-1.47349034985323	0.565318911124752	12	0.663631449383892
"161"	"11"	69680000	70190000	"11:69680000-70190000"	1.03922105188499	0.0459764135610593	21	0.165772099827298
"162"	"11"	134840000	135070000	"11:134840000-135070000"	NA	NA	NA	NA
"163"	"11"	6370000	6700000	"11:6370000-6700000"	-1.04490523904152	0.429925553610531	14	0.603559332215025
"164"	"11"	27710000	28030000	"11:27710000-28030000"	-1.42012993157565	0.548301467081022	14	0.65781361531882
"165"	"11"	72840000	73160000	"11:72840000-73160000"	-1.93650082550567	0.70755468470213	14	0.74341265967346
"166"	"11"	118660000	118990000	"11:118660000-118990000"	-1.34230670643861	0.52346189777228	14	0.647467748848103
"167"	"11"	6760000	7070000	"11:6760000-7070000"	-2.64800618989948	0.877225109683306	13	0.879877626213666
"168"	"11"	88300000	88540000	"11:88300000-88540000"	-0.37735968458843	0.246548997422529	10	0.472759964357524
"169"	"11"	61440000	61750000	"11:61440000-61750000"	1.01543192816312	0.047539791011861	13	0.169400343066379
"170"	"11"	17090000	17350000	"11:17090000-17350000"	-0.171865113330747	0.201338108952604	11	0.430618348684324
"171"	"11"	10390000	10740000	"11:10390000-10740000"	-0.312564693494567	0.231657575662648	15	0.461797130220362
"172"	"11"	86000000	86240000	"11:86000000-86240000"	-0.291013378968109	0.226833246221723	10	0.45760799107458
"173"	"11"	44100000	44540000	"11:44100000-44540000"	-0.972180020340126	0.407767102207448	18	0.59140238059069
"174"	"11"	16760000	17060000	"11:16760000-17060000"	-1.44047519250225	0.554793581344338	13	0.658782234022251
"175"	"11"	25970000	26180000	"11:25970000-26180000"	0.0385019148703506	0.161205546957019	10	0.383169727964991
"176"	"11"	68590000	69080000	"11:68590000-69080000"	2.02592573936645	0.00995814836860631	21	0.046524789762382
"177"	"11"	9160000	9450000	"11:9160000-9450000"	-0.0907851860883729	0.185133428845732	12	0.413958579266794
"178"	"11"	57320000	57660000	"11:57320000-57660000"	-1.86074143596458	0.685384833414242	15	0.73137113197972
"179"	"11"	8590000	8950000	"11:8590000-8950000"	0.970400428179966	0.0506218607217618	15	0.175989792227261
"180"	"11"	76710000	77040000	"11:76710000-77040000"	2.144230071318	0.00814195341171053	14	0.0392232693402321
"181"	"11"	61860000	62110000	"11:61860000-62110000"	-0.648216660860042	0.314867498800417	11	0.532996884277164
"182"	"11"	8170000	8560000	"11:8170000-8560000"	0.329739912294085	0.115646724101518	17	0.317898319959786
"183"	"11"	12050000	12280000	"11:12050000-12280000"	-0.6910205550763	0.326504941725019	10	0.540759254411908
"184"	"11"	93900000	94160000	"11:93900000-94160000"	0.143125973864363	0.143535685074768	11	0.361094106981161
"185"	"11"	44920000	45350000	"11:44920000-45350000"	1.09605148486518	0.0424180009580023	18	0.155845883266584
"186"	"11"	36530000	36760000	"11:36530000-36760000"	-0.687596584763744	0.325566154934894	10	0.540020838037599
"187"	"11"	126590000	127000000	"11:126590000-127000000"	0.186105760032549	0.136707384304461	17	0.351533273925756
"188"	"11"	69280000	69660000	"11:69280000-69660000"	0.228963675984667	0.130142695363918	16	0.341845405695721
"189"	"11"	78630000	79100000	"11:78630000-79100000"	0.55346873931968	0.0879411341223741	19	0.265746653074373
"190"	"11"	69100000	69660000	"11:69100000-69660000"	10.7562442348563	1.45761180903037e-12	23	1.89082381037347e-11
"191"	"11"	119070000	119330000	"11:119070000-119330000"	-1.57498233093301	0.597525317239007	12	0.679061860968791
"192"	"11"	123770000	124000000	"11:123770000-124000000"	-1.56818535457061	0.595378715829044	10	0.678346112931815
"193"	"11"	130430000	130870000	"11:130430000-130870000"	-0.649931574020847	0.315329557519226	18	0.532996884277164
"194"	"11"	7120000	7440000	"11:7120000-7440000"	-0.250204832023635	0.217876369813998	14	0.447921329470681
"195"	"11"	113940000	114260000	"11:113940000-114260000"	1.78090555342781	0.0149321146002304	14	0.0664221649458523
"196"	"11"	33360000	33680000	"11:33360000-33680000"	-1.7772901886212	0.660333035781315	14	0.713548732308968
"197"	"11"	75890000	76140000	"11:75890000-76140000"	-2.02277070266779	0.732032351765158	11	0.757815033793445
"198"	"11"	109940000	110160000	"11:109940000-110160000"	-2.08113232130373	0.748076123050031	10	0.76927934354392
"199"	"11"	46900000	47150000	"11:46900000-47150000"	-1.47928480140918	0.567164284842283	10	0.663631449383892
"200"	"11"	73400000	73660000	"11:73400000-73660000"	-0.487087262905804	0.273073982217512	11	0.495855323063381
"201"	"11"	2530000	2880000	"11:2530000-2880000"	4.22815989181898	0.000138035412320048	15	0.000923683652470176
"202"	"11"	125910000	126200000	"11:125910000-126200000"	-1.18147373770737	0.472433759056307	12	0.622582967382942
"203"	"11"	19300000	19540000	"11:19300000-19540000"	-0.666684430192557	0.319861844599716	10	0.536259352462485
"204"	"11"	74990000	75250000	"11:74990000-75250000"	-1.14503242482614	0.460995008501934	11	0.616252394784969
"205"	"11"	44620000	44910000	"11:44620000-44910000"	-0.886759891032629	0.38227569192595	13	0.572673649452939
"206"	"11"	46370000	46630000	"11:46370000-46630000"	-2.12329363009073	0.759389037355192	12	0.778499489950886
"207"	"11"	134280000	135070000	"11:134280000-135070000"	21.8740665234921	0	32	0
"208"	"11"	64780000	65100000	"11:64780000-65100000"	-1.21615924185461	0.483374556955467	13	0.628793121148792
"209"	"11"	119750000	120130000	"11:119750000-120130000"	-0.321909588484674	0.233769418994177	16	0.462361661758501
"210"	"11"	64370000	64730000	"11:64370000-64730000"	2.78062389746324	0.00259193013551906	16	0.0141944853176303
"211"	"11"	45360000	45780000	"11:45360000-45780000"	-0.286677312410598	0.225870469406591	18	0.456587979979923
"212"	"11"	17730000	17980000	"11:17730000-17980000"	0.324911361892032	0.116311571208244	11	0.319222881074074
"213"	"11"	117410000	117770000	"11:117410000-117770000"	0.106259739430351	0.149591706750037	15	0.367353101786567
"214"	"11"	540000	800000	"11:540000-800000"	NA	NA	NA	NA
"215"	"11"	45110000	45330000	"11:45110000-45330000"	-1.21781775715452	0.483898953625248	10	0.629122827725546
"216"	"11"	69920000	70190000	"11:69920000-70190000"	-1.20698696155983	0.480476584233877	12	0.62696643019832
"217"	"11"	126750000	126990000	"11:126750000-126990000"	-0.686249863557625	0.325197248665356	10	0.540020838037599
"218"	"11"	125160000	125390000	"11:125160000-125390000"	-0.415843888232428	0.255667378928754	10	0.485175733579308
"219"	"11"	117810000	118050000	"11:117810000-118050000"	-0.752847048410573	0.343684407984243	10	0.552840329051377
"220"	"12"	89530000	90950000	"12:89530000-90950000"	16.9704535597962	0	57	0
"221"	"12"	59380000	60520000	"12:59380000-60520000"	3.42578870393209	0.000734334086347377	46	0.00432772524999647
"222"	"12"	72740000	74300000	"12:72740000-74300000"	6.54318691860343	4.89548043103305e-07	63	4.25741781305571e-06
"223"	"12"	16860000	18030000	"12:16860000-18030000"	1.71566356973153	0.0165878423945152	48	0.0728836709636582
"224"	"12"	125580000	126880000	"12:125580000-126880000"	38.3135894293804	0	53	0
"225"	"12"	60600000	62170000	"12:60600000-62170000"	5.40582769349443	8.9875986615251e-06	63	6.97966692042183e-05
"226"	"12"	128120000	130370000	"12:128120000-130370000"	54.1555620872224	0	91	0
"227"	"12"	78140000	79370000	"12:78140000-79370000"	5.69280976380462	4.41592755406894e-06	50	3.51156978785893e-05
"228"	"12"	91370000	92660000	"12:91370000-92660000"	15.5377919579181	0	53	0
"229"	"12"	44000000	45010000	"12:44000000-45010000"	9.44123964130993	1.04813824286509e-10	41	1.1480080188362e-09
"230"	"12"	38340000	39240000	"12:38340000-39240000"	5.38508914853561	9.45510470884425e-06	37	7.26978580593919e-05
"231"	"12"	83770000	84500000	"12:83770000-84500000"	-2.6537195464654	0.878254627555038	30	0.88052989861088
"232"	"12"	88100000	89000000	"12:88100000-89000000"	6.98325465238211	1.48811087563594e-07	36	1.33412874641956e-06
"233"	"12"	96990000	98390000	"12:96990000-98390000"	14.5705589968421	0	57	0
"234"	"12"	81630000	82350000	"12:81630000-82350000"	0.11098817245642	0.148804771404087	29	0.366799022505616
"235"	"12"	42590000	43340000	"12:42590000-43340000"	5.58230711604041	5.81707939006915e-06	31	4.56326295396641e-05
"236"	"12"	23940000	24790000	"12:23940000-24790000"	5.1293495987041	1.75416151577679e-05	35	0.000131817574098178
"237"	"12"	74670000	75300000	"12:74670000-75300000"	0.49815554138068	0.0942418441112852	26	0.278940758811142
"238"	"12"	66200000	66850000	"12:66200000-66850000"	0.775470140688857	0.0659741259249399	26	0.216102214756908
"239"	"12"	13270000	14170000	"12:13270000-14170000"	6.33407505919455	8.51482367614231e-07	37	7.32274836148239e-06
"240"	"12"	102100000	102770000	"12:102100000-102770000"	3.56651875998794	0.000550177854044764	27	0.00328409505679163
"241"	"12"	25410000	26070000	"12:25410000-26070000"	5.91596577490099	2.51274118523437e-06	27	2.06169082406862e-05
"242"	"12"	114650000	115900000	"12:114650000-115900000"	26.8549284492201	0	50	0
"243"	"12"	77040000	77690000	"12:77040000-77690000"	4.05302052954088	0.000201451489336035	27	0.00129576276520297
"244"	"12"	118430000	119540000	"12:118430000-119540000"	11.9024116370452	2.85327317328665e-14	45	4.0646014161789e-13
"245"	"12"	102840000	103540000	"12:102840000-103540000"	9.83477037673442	2.99670288583798e-11	29	3.41095299064499e-10
"246"	"12"	126070000	126760000	"12:126070000-126760000"	16.5479602368977	0	29	0
"247"	"12"	99030000	99770000	"12:99030000-99770000"	10.2376772313355	8.11539724310251e-12	30	9.8145585408771e-11
"248"	"12"	115970000	116670000	"12:115970000-116670000"	2.70578713643618	0.00298045148126402	29	0.0159829291905198
"249"	"12"	105410000	106200000	"12:105410000-106200000"	2.458899373731	0.00468226668092031	32	0.0240535912236658
"250"	"12"	105150000	105390000	"12:105150000-105390000"	-0.328050690962393	0.235163349589149	10	0.463493014427342
"251"	"12"	64810000	65120000	"12:64810000-65120000"	1.03285119185279	0.0463905655173087	13	0.167006035862311
"252"	"12"	130960000	131650000	"12:130960000-131650000"	17.1990862175976	0	28	0
"253"	"12"	100820000	101250000	"12:100820000-101250000"	4.47260678938191	8.03752817442049e-05	18	0.000562142783765192
"254"	"12"	48210000	48520000	"12:48210000-48520000"	-1.11690874999125	0.452210373277381	13	0.611907043560652
