"chr"	"start"	"end"	"region"	"lambdan"	"pvalue"	"nd"	"BH"
"73"	"10"	31520000	31800000	"10:31520000-31800000"	-0.746327034602658	0.34185248592427	12	0.58469260424918
"74"	"10"	99380000	99610000	"10:99380000-99610000"	-1.66996270666679	0.627313396172978	10	0.707715113138238
"75"	"10"	29630000	29880000	"10:29630000-29880000"	-0.89715299032954	0.385343826170868	11	0.605369478387938
"76"	"10"	115960000	116300000	"10:115960000-116300000"	-0.983750647797922	0.411266583872786	14	0.619322156428942
"77"	"10"	114860000	115130000	"10:114860000-115130000"	-1.441139269872	0.555005401699135	12	0.679075592639139
"78"	"10"	58950000	59210000	"10:58950000-59210000"	-1.59543835817565	0.603976132033637	11	0.698763950695119
"79"	"10"	21270000	21490000	"10:21270000-21490000"	-1.33487964242627	0.521093405483109	10	0.665763189063253
"80"	"10"	12730000	13090000	"10:12730000-13090000"	0.141220858549928	0.143844087810359	15	0.397762775898806
"81"	"10"	114540000	114810000	"10:114540000-114810000"	-0.428076821114508	0.258607872060388	12	0.524553714695147
"82"	"10"	48960000	49370000	"10:48960000-49370000"	0.562700991771196	0.0869231503212206	17	0.293630137424354
"83"	"10"	28660000	28990000	"10:28660000-28990000"	-1.10484228786296	0.448454812084104	14	0.637676251782038
"84"	"10"	70540000	70760000	"10:70540000-70760000"	-1.08429123690483	0.442076694070169	10	0.63439649870497
"85"	"10"	71310000	71700000	"10:71310000-71700000"	0.274973025207998	0.123362242231617	16	0.363585269194361
"86"	"10"	14500000	14830000	"10:14500000-14830000"	-0.700005515785545	0.328974519028453	14	0.577088928723664
"87"	"10"	14190000	14480000	"10:14190000-14480000"	-0.71749960238967	0.333810113602282	13	0.581149858293567
"88"	"10"	100290000	100520000	"10:100290000-100520000"	-0.349162398229112	0.239996956637726	10	0.505025800234939
"89"	"10"	6420000	6650000	"10:6420000-6650000"	-1.9977438774478	0.725021028434222	10	0.760144269367258
"90"	"10"	490000	800000	"10:490000-800000"	0.101391905337688	0.150404880044177	13	0.408761649797481
"91"	"10"	13790000	14110000	"10:13790000-14110000"	0.583482667795673	0.0846660396546642	14	0.287791336520681
"92"	"10"	3210000	3430000	"10:3210000-3430000"	-0.530948217452975	0.284123523122737	10	0.545715699478317
"93"	"10"	48680000	48940000	"10:48680000-48940000"	-1.17938347572749	0.471776027046523	11	0.647799562166908
"94"	"10"	42850000	43090000	"10:42850000-43090000"	-0.343831658483833	0.238770898667011	10	0.504261906853606
"95"	"10"	44070000	44380000	"10:44070000-44380000"	-0.17953128374326	0.202918102255212	14	0.464801840075962
"96"	"10"	123220000	123540000	"10:123220000-123540000"	1.6387226333218	0.0187487512471156	14	0.0897125845678412
"97"	"10"	30020000	30280000	"10:30020000-30280000"	0.554822689134406	0.0877912591783291	12	0.293793331313733
"98"	"10"	124520000	124740000	"10:124520000-124740000"	-0.107134502594347	0.188326598911899	10	0.448297120921462
"99"	"10"	70900000	71280000	"10:70900000-71280000"	1.35552625143114	0.0290129909727064	16	0.127689637508609
"100"	"10"	113160000	113380000	"10:113160000-113380000"	-1.72422346612733	0.644106001154078	10	0.718754047645444
"101"	"10"	100560000	100870000	"10:100560000-100870000"	2.07020109939845	0.00923884400311326	13	0.0491973656960365
"102"	"10"	132890000	133230000	"10:132890000-133230000"	0.363559281276058	0.11107117277482	15	0.34340353417536
"103"	"11"	79620000	82630000	"11:79620000-82630000"	62.4871874864877	0	122	0
"104"	"11"	20630000	22770000	"11:20630000-22770000"	48.3102730234496	0	86	0
"105"	"11"	96460000	98990000	"11:96460000-98990000"	23.6814634913548	0	102	0
"106"	"11"	54550000	56810000	"11:54550000-56810000"	34.297964401852	0	91	0
"107"	"11"	48170000	50810000	"11:48170000-50810000"	31.9567498428838	0	107	0
"108"	"11"	37430000	38830000	"11:37430000-38830000"	2.51816407195515	0.00420699480091047	57	0.0239717409066372
"109"	"11"	92910000	93670000	"11:92910000-93670000"	10.5286785914365	3.11162207111693e-12	31	4.95967328767894e-11
"110"	"11"	108670000	109840000	"11:108670000-109840000"	3.78445467666933	0.000353753864265394	48	0.0025756338450681
"111"	"11"	14530000	15250000	"11:14530000-15250000"	11.7778946067894	4.41868763800812e-14	29	7.49905333673465e-13
"112"	"11"	59870000	60730000	"11:59870000-60730000"	4.82743718092784	3.57410887545928e-05	36	0.000302197951154424
"113"	"11"	99770000	100570000	"11:99770000-100570000"	2.51188924295284	0.00425534048852771	33	0.0241887908733419
"114"	"11"	30390000	31140000	"11:30390000-31140000"	8.69029832032836	1.06901165697337e-09	31	1.39325883911613e-08
"115"	"11"	13480000	14260000	"11:13480000-14260000"	3.770667482453	0.00036391649996792	32	0.00263337123749792
"116"	"11"	29410000	30160000	"11:29410000-30160000"	2.13901301941435	0.00821487647310548	31	0.0444470036698528
"117"	"11"	127370000	128120000	"11:127370000-128120000"	1.90241547424627	0.0122388562312605	31	0.0624384361637989
"118"	"11"	84720000	85580000	"11:84720000-85580000"	7.185297462787	8.51480304042695e-08	36	9.5196305082309e-07
"119"	"11"	15780000	16620000	"11:15780000-16620000"	3.97122377712777	0.000239666511694159	34	0.00180630447631476
"120"	"11"	92150000	92840000	"11:92150000-92840000"	-1.93986450552972	0.708524942471347	28	0.751195658107824
"121"	"11"	83900000	84520000	"11:83900000-84520000"	1.63675380291451	0.0188071171542807	25	0.0898096950747941
"122"	"11"	99020000	99730000	"11:99020000-99730000"	-1.30038862686736	0.510102722449762	30	0.661535086453539
"123"	"11"	110540000	111250000	"11:110540000-111250000"	2.68327564873785	0.00310792837748197	29	0.01801376668914
"124"	"11"	120490000	121210000	"11:120490000-121210000"	8.56545570265114	1.55911850097112e-09	30	2.00981450480376e-08
"125"	"11"	10940000	11780000	"11:10940000-11780000"	4.54533116466356	6.82376195438872e-05	35	0.000553170256027594
"126"	"11"	95140000	95760000	"11:95140000-95760000"	2.21646256753872	0.00718698174222721	26	0.039154942101418
"127"	"11"	131020000	131670000	"11:131020000-131670000"	3.90704805512633	0.000274293453598862	27	0.00204671323033995
"128"	"11"	57840000	58500000	"11:57840000-58500000"	4.58678917500853	6.21225357967381e-05	27	0.000510616940573189
"129"	"11"	133060000	133850000	"11:133060000-133850000"	7.03143679384888	1.30346197502185e-07	32	1.44359943618617e-06
"130"	"11"	77690000	78060000	"11:77690000-78060000"	-1.71506898433178	0.641286202756155	16	0.71662442079667
"131"	"11"	17570000	18000000	"11:17570000-18000000"	-1.24936457544134	0.493887487052696	18	0.65409977393748
"132"	"11"	34580000	34890000	"11:34580000-34890000"	-1.32980391293631	0.519475490831001	13	0.665763189063253
"133"	"11"	132460000	132950000	"11:132460000-132950000"	2.90502319579065	0.00204786668398549	20	0.0123327444772982
"134"	"11"	1090000	1530000	"11:1090000-1530000"	0.633278027809145	0.079448716346356	19	0.278070507212246
"135"	"11"	34140000	34490000	"11:34140000-34490000"	0.0834895838795952	0.15342431706892	15	0.412305154117321
"136"	"11"	2190000	2420000	"11:2190000-2420000"	-0.103543357814206	0.187622278157406	10	0.447907170836173
"137"	"11"	19560000	19900000	"11:19560000-19900000"	-1.1300333879359	0.456305426809482	14	0.639069934808946
"138"	"11"	116850000	117100000	"11:116850000-117100000"	-1.26038848563401	0.497385333905955	10	0.65409977393748
"139"	"11"	5460000	5810000	"11:5460000-5810000"	0.40401204078804	0.10578460949322	15	0.332727858392673
"140"	"11"	122260000	122530000	"11:122260000-122530000"	-2.25673768165279	0.793528714812366	12	0.805622291331929
"141"	"11"	112610000	113240000	"11:112610000-113240000"	6.62213683058581	3.96399688296079e-07	26	4.17458421736808e-06
"142"	"11"	129360000	129750000	"11:129360000-129750000"	3.80640452598017	0.000338115500983283	16	0.00247706356155144
"143"	"11"	43510000	43850000	"11:43510000-43850000"	-1.42437081153101	0.549654776168139	14	0.677452389153585
"144"	"11"	101500000	101800000	"11:101500000-101800000"	-2.45197329503923	0.838496168611688	12	0.842783324139314
"145"	"11"	3840000	4090000	"11:3840000-4090000"	-0.860118502016214	0.374457626562598	11	0.599298936982485
"146"	"11"	82910000	83210000	"11:82910000-83210000"	-0.95792767464386	0.403471354589604	13	0.614345350345435
"147"	"11"	27170000	27490000	"11:27170000-27490000"	-0.637035011975473	0.311862627202432	14	0.566280845425325
"148"	"11"	128250000	128630000	"11:128250000-128630000"	0.69893650893572	0.0729722313877819	16	0.26003246804196
"149"	"11"	96040000	96390000	"11:96040000-96390000"	-2.37772694791484	0.822127260117702	15	0.829866583918553
"150"	"11"	77180000	77590000	"11:77180000-77590000"	-0.137145865684847	0.194285536902073	17	0.455586065161024
"151"	"11"	12310000	12910000	"11:12310000-12910000"	-0.787528968904506	0.353504329881176	25	0.591430293751557
"152"	"11"	56830000	57270000	"11:56830000-57270000"	1.47891575770145	0.0240540264831305	18	0.109967923398653
"153"	"11"	133910000	134220000	"11:133910000-134220000"	-1.12061874190668	0.45336695663699	13	0.639069934808946
"154"	"11"	47860000	48140000	"11:47860000-48140000"	-1.27725239258364	0.50274251219174	12	0.656683048870606
"155"	"11"	60920000	61190000	"11:60920000-61190000"	-0.201739338234776	0.207542729086309	12	0.468262407521786
"156"	"11"	121650000	122080000	"11:121650000-122080000"	-0.13337527665116	0.193529724977586	18	0.454717750221241
"157"	"11"	129900000	130150000	"11:129900000-130150000"	-0.86209475648193	0.375035312752225	10	0.599802239174576
"158"	"11"	106720000	107040000	"11:106720000-107040000"	-0.573918330741383	0.295189833148345	14	0.553426670817005
"159"	"11"	70460000	70760000	"11:70460000-70760000"	-0.367033708862889	0.24413775909842	13	0.510057688627584
"160"	"11"	121320000	121590000	"11:121320000-121590000"	-1.12714903658507	0.45540477848504	12	0.639069934808946
"161"	"11"	69680000	70190000	"11:69680000-70190000"	1.88073938942881	0.0126845694248503	21	0.0642122302000469
"162"	"11"	134840000	135070000	"11:134840000-135070000"	-1.92143482326399	0.703193641487023	10	0.750264043540428
"163"	"11"	6370000	6700000	"11:6370000-6700000"	-0.174921863843969	0.201967046714895	14	0.463914569815422
"164"	"11"	27710000	28030000	"11:27710000-28030000"	-0.715096448183563	0.333143866571385	14	0.580757116713787
"165"	"11"	72840000	73160000	"11:72840000-73160000"	-0.554518133294413	0.290164696570636	14	0.550344541754466
"166"	"11"	118660000	118990000	"11:118660000-118990000"	-0.819576162703641	0.36268981859638	14	0.596104826568792
"167"	"11"	6760000	7070000	"11:6760000-7070000"	0.459955417262717	0.0987994198433936	13	0.319271001932281
"168"	"11"	88300000	88540000	"11:88300000-88540000"	-1.28783569047135	0.506108421938509	10	0.658164149588172
"169"	"11"	61440000	61750000	"11:61440000-61750000"	0.881136287686846	0.0572324348486303	13	0.220246841448481
"170"	"11"	17090000	17350000	"11:17090000-17350000"	-1.31326840950084	0.514205171825747	11	0.664299014423296
"171"	"11"	10390000	10740000	"11:10390000-10740000"	-0.211703251737913	0.209640475170832	15	0.470059401537121
"172"	"11"	86000000	86240000	"11:86000000-86240000"	-1.32327174756969	0.517392921621491	10	0.665416333515927
"173"	"11"	44100000	44540000	"11:44100000-44540000"	-0.269062293607453	0.22198632859298	18	0.485468024846964
"174"	"11"	16760000	17060000	"11:16760000-17060000"	-0.274326640338266	0.223142575939298	13	0.485516455823557
"175"	"11"	25970000	26180000	"11:25970000-26180000"	-2.23410322599549	0.787924419442384	10	0.803247063727132
"176"	"11"	68590000	69080000	"11:68590000-69080000"	3.65139430208459	0.000463776045713682	21	0.00328542850401975
"177"	"11"	9160000	9450000	"11:9160000-9450000"	-1.14422550288834	0.460742359414648	12	0.640855675624502
"178"	"11"	57320000	57660000	"11:57320000-57660000"	0.0291174905112088	0.162863489064062	15	0.423523979639252
"179"	"11"	8590000	8950000	"11:8590000-8950000"	0.0815994612529586	0.153745692607851	15	0.412305154117321
"180"	"11"	76710000	77040000	"11:76710000-77040000"	0.287489641135291	0.121565019467536	14	0.361629105830918
"181"	"11"	61860000	62110000	"11:61860000-62110000"	-1.42111640289695	0.548616283976612	11	0.677452389153585
"182"	"11"	8170000	8560000	"11:8170000-8560000"	-0.411319946935226	0.25458524403849	17	0.517797179275755
"183"	"11"	12050000	12280000	"11:12050000-12280000"	-1.42144788531362	0.548722067420981	10	0.677452389153585
"184"	"11"	93900000	94160000	"11:93900000-94160000"	-0.550754395281459	0.289195117323806	11	0.55017038852166
"185"	"11"	44920000	45350000	"11:44920000-45350000"	-0.181225779829705	0.203268573727616	18	0.464801840075962
"186"	"11"	36530000	36760000	"11:36530000-36760000"	-0.905502329845393	0.387815316701603	10	0.606552753257821
"187"	"11"	126590000	127000000	"11:126590000-127000000"	1.53552524075468	0.0220398030573373	17	0.102954248341106
"188"	"11"	69280000	69660000	"11:69280000-69660000"	-1.47291389981141	0.565135288210186	16	0.682581829134966
"189"	"11"	78630000	79100000	"11:78630000-79100000"	-0.735315083282034	0.338769028853536	19	0.58469260424918
"190"	"11"	69100000	69660000	"11:69100000-69660000"	4.30546607159664	0.000116523832170645	23	0.000910197748644212
"191"	"11"	119070000	119330000	"11:119070000-119330000"	-1.1304195258087	0.456426016818454	12	0.639069934808946
"192"	"11"	123770000	124000000	"11:123770000-124000000"	-0.567789372915914	0.293597123337496	10	0.552749891423108
"193"	"11"	130430000	130870000	"11:130430000-130870000"	-1.55577459446362	0.591454083536313	18	0.693269210697908
"194"	"11"	7120000	7440000	"11:7120000-7440000"	-0.957024743695403	0.403199732806396	14	0.614345350345435
"195"	"11"	113940000	114260000	"11:113940000-114260000"	0.327594467311956	0.115941750841107	14	0.351006948889122
"196"	"11"	33360000	33680000	"11:33360000-33680000"	-1.25274468597578	0.494959567646644	14	0.65409977393748
"197"	"11"	75890000	76140000	"11:75890000-76140000"	-1.26720509635912	0.499550130233935	11	0.654975561835035
"198"	"11"	109940000	110160000	"11:109940000-110160000"	-1.48465449086321	0.568873679449724	10	0.683865997529757
"199"	"11"	46900000	47150000	"11:46900000-47150000"	-0.629251091886311	0.309779985123587	10	0.564738009974143
"200"	"11"	73400000	73660000	"11:73400000-73660000"	-0.751600863111415	0.343333968963828	11	0.58520580403589
"201"	"11"	2530000	2880000	"11:2530000-2880000"	-0.173659038644684	0.201707052442733	15	0.463768944164139
"202"	"11"	125910000	126200000	"11:125910000-126200000"	-0.435190213038923	0.260326871050046	12	0.525032002594504
"203"	"11"	19300000	19540000	"11:19300000-19540000"	-1.81011356609483	0.6702591900153	10	0.729616322386329
"204"	"11"	74990000	75250000	"11:74990000-75250000"	-0.528196079504673	0.283422841873981	11	0.545715699478317
"205"	"11"	44620000	44910000	"11:44620000-44910000"	0.73298679637175	0.0697870730185892	13	0.251340008016568
"206"	"11"	46370000	46630000	"11:46370000-46630000"	-0.73163108649875	0.337740778695656	12	0.58469260424918
"207"	"11"	134280000	135070000	"11:134280000-135070000"	6.02987939747635	1.87729676537352e-06	32	1.85294689101093e-05
"208"	"11"	64780000	65100000	"11:64780000-65100000"	-1.38815707003996	0.538094647448093	13	0.672689599009036
"209"	"11"	119750000	120130000	"11:119750000-120130000"	-1.09376829388583	0.445015029164512	16	0.635129787647094
"210"	"11"	64370000	64730000	"11:64370000-64730000"	1.61649757374226	0.0194187548915795	16	0.0921707098374971
"211"	"11"	45360000	45780000	"11:45360000-45780000"	-1.03569511908117	0.427098275060019	18	0.628866663004097
"212"	"11"	17730000	17980000	"11:17730000-17980000"	-0.25658574886793	0.21926151082147	11	0.482391924511353
"213"	"11"	117410000	117770000	"11:117410000-117770000"	-2.10342917407124	0.754089181573881	15	0.780058537883262
"214"	"11"	540000	800000	"11:540000-800000"	-0.310081609156836	0.231098364036771	11	0.493043638252286
"215"	"11"	45110000	45330000	"11:45110000-45330000"	-1.21422485068073	0.482763026943234	10	0.651515790249904
"216"	"11"	69920000	70190000	"11:69920000-70190000"	-0.705165751728138	0.330397291966064	12	0.578624507607976
"217"	"11"	126750000	126990000	"11:126750000-126990000"	-1.12941706491515	0.456112957964253	10	0.639069934808946
"218"	"11"	125160000	125390000	"11:125160000-125390000"	-0.661589669134409	0.318479588300233	10	0.568352628917818
"219"	"11"	117810000	118050000	"11:117810000-118050000"	0.0728580412135756	0.155237891722314	10	0.413182167246943
"220"	"12"	89530000	90950000	"12:89530000-90950000"	5.60087543681127	5.55479107589019e-06	57	5.1387263325588e-05
"221"	"12"	59380000	60520000	"12:59380000-60520000"	12.97142823945	6.66133814775094e-16	46	1.19046187049579e-14
"222"	"12"	72740000	74300000	"12:72740000-74300000"	4.59441504600428	6.10562221553534e-05	63	0.000503607091134541
"223"	"12"	16860000	18030000	"12:16860000-18030000"	0.711857785987767	0.0717492560715637	48	0.256449234958816
"224"	"12"	125580000	126880000	"12:125580000-126880000"	12.1889923885724	1.0325074129014e-14	53	1.8176753634585e-13
"225"	"12"	60600000	62170000	"12:60600000-62170000"	4.1943410549089	0.000148582501084515	63	0.00114171374611848
"226"	"12"	128120000	130370000	"12:128120000-130370000"	43.356533179411	0	91	0
"227"	"12"	78140000	79370000	"12:78140000-79370000"	1.81835915052221	0.014050503190034	50	0.0697792358427161
"228"	"12"	91370000	92660000	"12:91370000-92660000"	0.552394533166724	0.0880601831098841	53	0.293824571366643
"229"	"12"	44000000	45010000	"12:44000000-45010000"	5.2852707535528	1.205395012982e-05	41	0.000108118891088386
"230"	"12"	38340000	39240000	"12:38340000-39240000"	3.11024336792203	0.00137734261885014	37	0.00873427752114915
"231"	"12"	83770000	84500000	"12:83770000-84500000"	1.09008948579532	0.0427795519266859	30	0.175203060755299
"232"	"12"	88100000	89000000	"12:88100000-89000000"	0.996575104269227	0.0488099136287159	36	0.195820724915205
"233"	"12"	96990000	98390000	"12:96990000-98390000"	20.2245741021032	0	57	0
"234"	"12"	81630000	82350000	"12:81630000-82350000"	0.0293857976205105	0.162815898568278	29	0.423523979639252
"235"	"12"	42590000	43340000	"12:42590000-43340000"	-0.0671494842861177	0.180584603861161	31	0.441179897510305
"236"	"12"	23940000	24790000	"12:23940000-24790000"	5.6062309785322	5.48129229449579e-06	35	5.09069626878565e-05
"237"	"12"	74670000	75300000	"12:74670000-75300000"	-0.26221923302403	0.220489136970512	26	0.483395793785722
"238"	"12"	66200000	66850000	"12:66200000-66850000"	-0.856047687125923	0.373268966076607	26	0.598639921264523
"239"	"12"	13270000	14170000	"12:13270000-14170000"	9.04931992986623	3.56133345036369e-10	37	4.91297404058944e-09
"240"	"12"	102100000	102770000	"12:102100000-102770000"	2.49141158430819	0.00441573302108811	27	0.0250401783575645
"241"	"12"	25410000	26070000	"12:25410000-26070000"	0.495890397618829	0.094507474334401	27	0.309643238826183
"242"	"12"	114650000	115900000	"12:114650000-115900000"	29.554797074301	0	50	0
"243"	"12"	77040000	77690000	"12:77040000-77690000"	-0.140105845924073	0.194880288336761	27	0.456074008121447
"244"	"12"	118430000	119540000	"12:118430000-119540000"	17.756850637674	0	45	0
"245"	"12"	102840000	103540000	"12:102840000-103540000"	3.68435166681859	0.000433922628147121	29	0.00309251806585818
"246"	"12"	126070000	126760000	"12:126070000-126760000"	3.02741356274945	0.00161821506254201	29	0.0100193420801485
"247"	"12"	99030000	99770000	"12:99030000-99770000"	3.35400912659558	0.000848732566350985	30	0.0057041598974985
"248"	"12"	115970000	116670000	"12:115970000-116670000"	1.44582830892432	0.0253048230139992	29	0.114137815468497
"249"	"12"	105410000	106200000	"12:105410000-106200000"	9.2297642937928	2.03395078557378e-10	32	2.87310772644823e-09
"250"	"12"	105150000	105390000	"12:105150000-105390000"	0.414744605273963	0.104415415702827	10	0.330182259575025
"251"	"12"	64810000	65120000	"12:64810000-65120000"	-2.03547990666752	0.735563007666319	13	0.767703881101967
"252"	"12"	130960000	131650000	"12:130960000-131650000"	8.00351286915526	8.25957324757098e-09	28	9.99196579026664e-08
"253"	"12"	100820000	101250000	"12:100820000-101250000"	-1.85262991192773	0.682977674752231	18	0.737028515434818
"254"	"12"	48210000	48520000	"12:48210000-48520000"	-1.64439863384487	0.619339607884344	13	0.705584060419274
